distribution1;distribution2;dimen1;dimen2
71850;66533;2019;2019
98695;97037;2019;2019
79917;14498;2019;2019
67843;91935;2019;2019
2229;63284;2019;2019
22705;13475;2019;2019
11179;778;2019;2019
41259;98802;2019;2019
98585;26831;2019;2019
42875;7591;2019;2019
32034;994;2019;2019
60373;43378;2019;2019
99156;2483;2019;2019
58949;4376;2019;2019
73147;31749;2019;2019
77087;64782;2019;2019
82018;23496;2019;2019
17283;32828;2019;2019
9035;99882;2020;2020
49272;72008;2020;2020
59301;11152;2020;2020
65312;28404;2020;2020
9152;65036;2020;2020
93951;42131;2020;2020
77449;6463;2020;2020
44182;27807;2020;2020
61712;56822;2020;2020
16140;10718;2020;2020
95455;88573;2020;2020
57413;76771;2020;2020
6391;18249;2015;2015
85741;72535;2015;2015
99833;11267;2015;2015
77669;46146;2015;2015
80298;43153;2015;2015
32413;79122;2015;2015
1928;44014;2015;2015
52863;11983;2015;2015
5852;61535;2015;2015
11425;1409;2015;2015
3892;1211;2015;2015
18932;80183;2015;2015
89595;3261;2016;2016
93430;25511;2016;2016
16017;39996;2016;2016
79690;42317;2016;2016
66169;82496;2016;2016
48141;77307;2016;2016
68505;40779;2016;2016
13664;606;2016;2016
91911;5775;2016;2016
39941;55787;2016;2016
89738;80642;2016;2016
16986;98053;2016;2016
25693;75011;2016;2016
82629;18733;2016;2016
12778;49945;2016;2016
62425;3419;2016;2016
49244;74405;2017;2017
57709;89452;2017;2017
99753;52923;2017;2017
64667;6535;2017;2017
55456;51471;2017;2017
19480;36567;2017;2017
9122;20282;2017;2017
84200;33822;2017;2017
72819;12726;2017;2017
35321;34222;2017;2017
62900;54821;2017;2017
18698;4615;2017;2017
61059;95312;2017;2017
85379;66837;2017;2017
67818;61482;2017;2017
5884;9772;2017;2017
78887;14932;2017;2017
29727;34888;2017;2017
96112;18773;2017;2017
55236;66477;2017;2017
26483;603;2018;2018
46708;83812;2018;2018
52331;98145;2018;2018
73223;2286;2018;2018
97301;42454;2018;2018
54321;929;2018;2018
46042;4993;2018;2018
8202;26186;2018;2018
85302;76496;2018;2018
84116;60657;2018;2018
64256;40104;2018;2018
2094;8172;2018;2018
79646;30976;2018;2018
44231;72638;2018;2018
78065;66795;2018;2018
42541;50272;2018;2018
65451;12059;2018;2018
55543;31876;2019;2019
17453;61709;2019;2019
17192;53948;2019;2019
70340;65897;2019;2019
61829;2198;2019;2019
69411;21306;2019;2019
23246;38554;2019;2019
3695;75768;2019;2019
62237;6152;2019;2019
99292;32129;2019;2019
69640;79538;2019;2019
72365;76331;2019;2019
87633;94111;2019;2019
76159;13134;2019;2019
60197;8082;2019;2019
63560;8109;2019;2019
16513;56504;2019;2019
57172;48043;2019;2019
11183;31158;2019;2019
20158;41987;2019;2019
78029;64681;2019;2019
32638;29166;2019;2019
30552;99029;2019;2019
97720;95973;2020;2020
32625;78291;2020;2020
44231;1745;2020;2020
15682;10828;2020;2020
805;1658;2020;2020
85843;27272;2020;2020
23974;94642;2020;2020
8539;9322;2020;2020
46732;7497;2020;2020
48691;7227;2020;2020
50639;2249;2020;2020
48549;53243;2020;2020
65986;78162;2015;2015
33428;70151;2015;2015
89581;73047;2015;2015
63553;8162299999;2015;2015
44397;1624;2015;2015
20937;4274399999;2015;2015
18045;73361;2015;2015
87744;94866;2015;2015
91315;75187;2015;2015
30715;44575;2015;2015
86522;8005;2015;2015
51761;93678;2015;2015
86526;72417;2016;2016
43499;72191;2016;2016
19433;73173;2016;2016
32312;45374;2016;2016
24612;37425;2016;2016
13341;36078;2016;2016
44198;86896;2016;2016
22048;43043;2016;2016
16799;26925;2016;2016
73613;79624;2016;2016
90685;33715;2016;2016
59167;85344;2016;2016
91502;84286;2016;2016
42557;3241;2016;2016
86104;3912;2016;2016
90859;1032;2016;2016
18698;17702;2017;2017
54764;95896;2017;2017
78204;97876;2017;2017
50607;28442;2017;2017
22262;92256;2017;2017
38564;86136;2017;2017
4452;81864;2017;2017
45214;37645;2017;2017
46510;90261;2017;2017
90079;58695;2017;2017
54466;35445;2017;2017
77519;77437;2017;2017
22233;24585;2017;2017
22569;88773;2017;2017
83733;31359;2017;2017
53948;94678;2017;2017
150;12784;2017;2017
49269;63565;2017;2017
25175;72658;2017;2017
86140;88038;2017;2017
72999;87039;2018;2018
21501;51596;2018;2018
29954;50334;2018;2018
97795;5951;2018;2018
68288;55231;2018;2018
23494;7826;2018;2018
24905;68714;2018;2018
77806;22345;2018;2018
39528;66605;2018;2018
11822;13064;2018;2018
30072;64744;2018;2018
13743;64073;2018;2018
61179;99772;2018;2018
35740;53403;2018;2018
27499;7458;2018;2018
2657;87328;2018;2018
55868;67988;2018;2018
32767;22687;2019;2019
3334;87992;2019;2019
57238;5281;2019;2019
27998;75505;2019;2019
3349;60043;2019;2019
70272;2653;2019;2019
13452;13256;2019;2019
30431;41359;2019;2019
95837;41547;2019;2019
90460;81041;2019;2019
75958;67988;2019;2019
96703;305;2019;2019
13149;71029;2019;2019
75719;79148;2019;2019
12564;96102;2019;2019
51382;33769;2019;2019
42320;58015;2019;2019
23613;15714;2019;2019
94910;98313;2019;2019
13125;53989;2019;2019
3169;7457;2019;2019
74294;30464;2019;2019
65730;554;2019;2019
40978;58036;2020;2020
5687;1421;2020;2020
27750;37733;2020;2020
94880;29593;2020;2020
24310;5308;2020;2020
21420;10655;2020;2020
39271;12996;2020;2020
83920;65379;2020;2020
49494;8515;2020;2020
25526;99588;2020;2020
49584;54986;2020;2020
1797;6218;2020;2020
74019;1118;2015;2015
52404;98048;2015;2015
75372;59789;2015;2015
77636;74098;2015;2015
57437;69237;2015;2015
3420;28943;2015;2015
15791;97493;2015;2015
81007;23039;2015;2015
63608;66681;2015;2015
57414;50998;2015;2015
64584;52106;2015;2015
90410;36907;2015;2015
48875;2651;2016;2016
73949;8908;2016;2016
13775;93575;2016;2016
78633;14346;2016;2016
58495;35195;2016;2016
19768;25534;2016;2016
61336;33118;2016;2016
54556;17416;2016;2016
7729;77749;2016;2016
87966;88976;2016;2016
29304;60513;2016;2016
39710;10458;2016;2016
50266;59004;2016;2016
8306;61356;2016;2016
92078;14062;2016;2016
30530;26899;2016;2016
9187;51798;2017;2017
5007;45726;2017;2017
83737;51002;2017;2017
86040;82236;2017;2017
73024;66825;2017;2017
89467;65012;2017;2017
55259;88237;2017;2017
39622;18724;2017;2017
87423;42284;2017;2017
95880;8306;2017;2017
76966;82996;2017;2017
66622;44091;2017;2017
23028;88662;2017;2017
81442;16256;2017;2017
28278;45476;2017;2017
93588;68129;2017;2017
40110;83799;2017;2017
88889;10571;2017;2017
8458;47414;2017;2017
68953;22445;2017;2017
63150;52324;2018;2018
11370;69566;2018;2018
78960;72433;2018;2018
74907;1897;2018;2018
45960;63488;2018;2018
3091;39958;2018;2018
96545;52656;2018;2018
91202;1209;2018;2018
12650;26769;2018;2018
17607;37583;2018;2018
85654;92357;2018;2018
39885;33003;2018;2018
1656;59976;2018;2018
89887;38384;2018;2018
77095;10481;2018;2018
82327;12337;2018;2018
54979;64894;2018;2018
30619;2522;2019;2019
91854;8718;2019;2019
66079;17985;2019;2019
99984;60901;2019;2019
16450;97471;2019;2019
83365;83781;2019;2019
58623;40981;2019;2019
29005;3228;2019;2019
54578;23792;2019;2019
70126;90644;2019;2019
98619;9138;2019;2019
46577;76447;2019;2019
35767;9581699999;2019;2019
37096;30156;2019;2019
61809;88013;2019;2019
45807;93326;2019;2019
56302;53515;2019;2019
51660;35063;2019;2019
37352;4247;2019;2019
4853;80781;2019;2019
82157;3031;2019;2019
19358;77967;2019;2019
2485;46021;2019;2019
22097;40428;2020;2020
9930;87492;2020;2020
44820;317;2020;2020
84494;8853;2020;2020
18408;53242;2020;2020
47475;62081;2020;2020
53665;26873;2020;2020
91475;95322;2020;2020
20244;8689;2020;2020
78726;49432;2020;2020
7883;55412;2020;2020
31524;30355;2020;2020
71654;83819;2015;2015
89431;64805;2015;2015
78067;52074;2015;2015
7467;31012;2015;2015
71723;10765;2015;2015
57265;61227;2015;2015
27026;20107;2015;2015
11374;32625;2015;2015
55721;26235;2015;2015
24944;99588;2015;2015
7047;15517;2015;2015
74436;73223;2015;2015
4598;44079;2016;2016
88406;31959;2016;2016
64813;7736;2016;2016
11006;35255;2016;2016
55658;9492;2016;2016
26735;87899;2016;2016
67333;517;2016;2016
48628;7833;2016;2016
37409;70503;2016;2016
51402;67918;2016;2016
21135;9153;2016;2016
95295;93667;2016;2016
44192;25664;2016;2016
42265;40254;2016;2016
98452;72861;2016;2016
95288;34466;2016;2016
6393;78956;2017;2017
98505;81005;2017;2017
27170;80743;2017;2017
98176;29256;2017;2017
36015;3813;2017;2017
24586;82795;2017;2017
38267;34717;2017;2017
82978;3342;2017;2017
3651;72762;2017;2017
8740;34047;2017;2017
17609;5957;2017;2017
76887;70895;2017;2017
31482;9144;2017;2017
52519;61127;2017;2017
60290;6217;2017;2017
40241;44924;2017;2017
50867;59244;2017;2017
51118;69635;2017;2017
33135;53562;2017;2017
2515;31477;2017;2017
45674;65446;2018;2018
75607;81332;2018;2018
86651;39986;2018;2018
52249;11445;2018;2018
5557;36706;2018;2018
1796;95427;2018;2018
31108;38287;2018;2018
92707;1358;2018;2018
84783;14354;2018;2018
97165;20638;2018;2018
35687;67218;2018;2018
86447;99616;2018;2018
65217;3673;2018;2018
95822;71103;2018;2018
55613;93268;2018;2018
54037;53434;2018;2018
24774;69914;2018;2018
60266;3;2019;2019
16356;98664;2019;2019
88985;69572;2019;2019
3420;33639;2019;2019
20900;13839;2019;2019
79272;56673;2019;2019
59279;74589;2019;2019
55906;48967;2019;2019
47469;34056;2019;2019
24854;54074;2019;2019
68619;75646;2019;2019
54907;49016;2019;2019
10802;4892;2019;2019
10318;1384;2019;2019
29164;54233;2019;2019
57639;1366;2019;2019
69442;2435;2019;2019
92864;36511;2019;2019
66067;18882;2019;2019
303;9465;2019;2019
70487;76911;2019;2019
13604;62218;2019;2019
48461;75451;2019;2019
64142;14344;2020;2020
33155;92845;2020;2020
36821;85271;2020;2020
61982;74262;2020;2020
3898;17932;2020;2020
75606;177;2020;2020
26122;5922;2020;2020
82512;29587;2020;2020
80101;34179;2020;2020
94019;98902;2020;2020
49071;29831;2020;2020
64096;91605;2020;2020
50703;57116;2015;2015
95858;77922;2015;2015
20130;75422;2015;2015
85897;6708;2015;2015
91886;65657;2015;2015
66426;26;2015;2015
6520;26854;2015;2015
30147;51323;2015;2015
56813;84182;2015;2015
96837;68881;2015;2015
95673;82095;2015;2015
9291;41623;2015;2015
3507;52832;2016;2016
25798;869;2016;2016
776;95227;2016;2016
47852;43827;2016;2016
61008;69409;2016;2016
99361;25002;2016;2016
73193;8255;2016;2016
28473;48308;2016;2016
54612;46831;2016;2016
7148;22656;2016;2016
2416;2968;2016;2016
66344;94113;2016;2016
16039;4746;2016;2016
39925;42075;2016;2016
17454;54576;2016;2016
51422;241;2016;2016
22906;16026;2017;2017
29399;29535;2017;2017
12936;91719;2017;2017
87129;3047;2017;2017
38419;68887;2017;2017
91298;3564;2017;2017
73106;31297;2017;2017
76614;40657;2017;2017
80479;3753;2017;2017
33886;91424;2017;2017
65481;63323;2017;2017
63108;11069;2017;2017
57591;23066;2017;2017
99371;69544;2017;2017
15231;6668;2017;2017
99492;35135;2017;2017
57013;56404;2017;2017
22215;27473;2017;2017
70663;50247;2017;2017
60685;59211;2017;2017
35059;91751;2018;2018
28108;27752;2018;2018
69154;93523;2018;2018
57926;75471;2018;2018
14705;63155;2018;2018
34734;29221;2018;2018
30285;57171;2018;2018
82746;64252;2018;2018
91054;21542;2018;2018
12962;80812;2018;2018
85018;669;2018;2018
15889;38581;2018;2018
89917;76561;2018;2018
53187;58043;2018;2018
30605;18504;2018;2018
38509;27416;2018;2018
33034;6557;2018;2018
72102;32777;2019;2019
754;66695;2019;2019
99101;62792;2019;2019
69745;48772;2019;2019
35993;22438;2019;2019
85651;62353;2019;2019
16737;42281;2019;2019
86166;40541;2019;2019
42613;64381;2019;2019
24289;8712;2019;2019
11213;8855;2019;2019
93141;28479;2019;2019
81359;87125;2019;2019
49104;90859;2019;2019
4045;57777;2019;2019
49103;38426;2019;2019
59840;90235;2019;2019
30125;35978;2019;2019
31374;67542;2019;2019
94222;30916;2019;2019
3600;57662;2019;2019
10707;50027;2019;2019
64551;7572;2019;2019
12908;86021;2020;2020
82251;12622;2020;2020
43334;14181;2020;2020
72256;7123;2020;2020
44804;52906;2020;2020
7799;83815;2020;2020
70737;16998;2020;2020
83881;83798;2020;2020
69864;67934;2020;2020
95241;91166;2020;2020
80972;28259;2020;2020
71711;18934;2020;2020
281;7213;2015;2015
78960;16427;2015;2015
1934;7035;2015;2015
67492;85744;2015;2015
13401;52736;2015;2015
51831;57904;2015;2015
26637;49248;2015;2015
61862;10594;2015;2015
46779;4887;2015;2015
67204;13877;2015;2015
91794;56074;2015;2015
98531;77758;2015;2015
20440;3444;2016;2016
88786;66772;2016;2016
65033;70207;2016;2016
41600;20541;2016;2016
84846;39859;2016;2016
43904;85651;2016;2016
70815;71512;2016;2016
87698;79422;2016;2016
53767;37213;2016;2016
65854;84538;2016;2016
48130;65669;2016;2016
24557;2975;2016;2016
36558;68897;2016;2016
79571;87423;2016;2016
92173;38024;2016;2016
12022;50173;2016;2016
41987;29719;2017;2017
96923;7961;2017;2017
81695;87641;2017;2017
39279;52042;2017;2017
77282;39494;2017;2017
9154;79055;2017;2017
33986;41244;2017;2017
33327;88146;2017;2017
57926;2792;2017;2017
2441;87894;2017;2017
25201;90242;2017;2017
95842;24326;2017;2017
67567;43463;2017;2017
15594;5516;2017;2017
84084;89729;2017;2017
15094;87578;2017;2017
73884;38572;2017;2017
55126;27474;2017;2017
37599;22806;2017;2017
5878;757;2017;2017
27545;21737;2018;2018
51913;65989;2018;2018
78644;20224;2018;2018
84830;61997;2018;2018
90416;43512;2018;2018
40883;2853;2018;2018
49934;51052;2018;2018
57648;36704;2018;2018
94447;80607;2018;2018
69740;81543;2018;2018
65725;95414;2018;2018
67481;17325;2018;2018
71856;86457;2018;2018
96733;64657;2018;2018
53419;11297;2018;2018
69787;4322;2018;2018
44392;2541;2018;2018
16709;1814;2019;2019
7005;52337;2019;2019
71075;1144;2019;2019
18807;17739;2019;2019
14854;97209;2019;2019
15353;35416;2019;2019
61906;18869;2019;2019
15251;64376;2019;2019
35623;71426;2019;2019
97870;18135;2019;2019
96334;32454;2019;2019
6788;50036;2019;2019
67248;53409;2019;2019
44652;2364;2019;2019
32295;74065;2019;2019
49152;866;2019;2019
42770;32428;2019;2019
80885;86275;2019;2019
47241;65552;2019;2019
83132;53442;2019;2019
9556;84081;2019;2019
23789;14513;2019;2019
37081;65324;2019;2019
18177;56341;2020;2020
20156;58598;2020;2020
95849;83927;2020;2020
55786;71019;2020;2020
7783;24225;2020;2020
20068;51551;2020;2020
14655;72882;2020;2020
68298;79943;2020;2020
35610;2347;2020;2020
50557;29205;2020;2020
91429;57616;2020;2020
99791;56855;2020;2020
81880;78927;2015;2015
28930;9589;2015;2015
56022;57399;2015;2015
7869;1969;2015;2015
22039;5307;2015;2015
41908;42791;2015;2015
64770;33045;2015;2015
80387;15675;2015;2015
92007;379;2015;2015
39400;71117;2015;2015
46982;10037;2015;2015
95834;20867;2015;2015
391;8794;2016;2016
612;34241;2016;2016
47731;3891;2016;2016
42425;16541;2016;2016
4507;4993;2016;2016
66219;55757;2016;2016
88628;64485;2016;2016
23944;37884;2016;2016
89646;44921;2016;2016
10363;70451;2016;2016
90015;80551;2016;2016
88995;95461;2016;2016
19809;92055;2016;2016
21115;32259;2016;2016
13771;51069;2016;2016
90604;74907;2016;2016
37469;551;2017;2017
4383;33394;2017;2017
91862;9749;2017;2017
18537;9369799999;2017;2017
79206;92384;2017;2017
63706;62958;2017;2017
45190;60022;2017;2017
56671;5316;2017;2017
23572;747;2017;2017
75165;76147;2017;2017
82328;21111;2017;2017
11732;30024;2017;2017
72345;37667;2017;2017
17447;68;2017;2017
93783;13372;2017;2017
7050;724;2017;2017
97366;76164;2017;2017
30072;40388;2017;2017
26957;79783;2017;2017
35807;48495;2017;2017
24520;36412;2018;2018
30460;45145;2018;2018
29887;90341;2018;2018
50503;31302;2018;2018
46060;21384;2018;2018
10793;37188;2018;2018
73878;56074;2018;2018
41677;61597;2018;2018
21035;24524;2018;2018
71844;41463;2018;2018
32432;33261;2018;2018
65367;42864;2018;2018
34524;48848;2018;2018
80126;47413;2018;2018
46637;3313;2018;2018
87791;98299;2018;2018
36916;54143;2018;2018
90136;97263;2019;2019
91928;77168;2019;2019
39554;38768;2019;2019
89964;8969;2019;2019
82431;31871;2019;2019
93510;25629;2019;2019
23150;66167;2019;2019
59473;86174;2019;2019
30803;3115;2019;2019
53516;83288;2019;2019
46282;89277;2019;2019
44681;6783;2019;2019
58474;42258;2019;2019
94008;47296;2019;2019
70814;97803;2019;2019
23231;75349;2019;2019
12689;60118;2019;2019
59033;89185;2019;2019
79023;19856;2019;2019
41755;98222;2019;2019
13399;16501;2019;2019
62380;58161;2019;2019
27926;34848;2019;2019
83290;33099;2020;2020
20472;13223;2020;2020
78088;8114;2020;2020
97792;30565;2020;2020
53212;45529;2020;2020
74415;14867;2020;2020
64446;9989;2020;2020
30020;8825;2020;2020
1835;49582;2020;2020
42539;16512;2020;2020
88701;9962;2020;2020
40773;18223;2020;2020
35909;99761;2015;2015
22560;29896;2015;2015
48653;2824;2015;2015
78990;1132;2015;2015
86549;65063;2015;2015
45373;39689;2015;2015
19091;55015;2015;2015
33836;50405;2015;2015
35030;23061;2015;2015
91010;53381;2015;2015
35673;14439;2015;2015
44478;6484;2015;2015
84222;8505;2016;2016
75273;7747;2016;2016
22670;37235;2016;2016
40642;89686;2016;2016
26529;3674;2016;2016
21465;7209;2016;2016
26882;2494;2016;2016
63086;58503;2016;2016
16915;43491;2016;2016
36260;51738;2016;2016
26690;85445;2016;2016
61192;16864;2016;2016
65105;15452;2016;2016
56753;75805;2016;2016
9863;3446;2016;2016
27930;56843;2016;2016
35535;17107;2017;2017
59170;1869;2017;2017
65044;3334;2017;2017
69844;50056;2017;2017
7362;601;2017;2017
86877;91926;2017;2017
98299;547;2017;2017
16423;9276;2017;2017
78862;7928;2017;2017
68824;86501;2017;2017
58029;66389;2017;2017
10366;46588;2017;2017
6955;62136;2017;2017
51623;82414;2017;2017
73078;23199;2017;2017
67488;72922;2017;2017
16042;7934;2017;2017
11170;90693;2017;2017
57322;43356;2017;2017
61399;60609;2017;2017
74264;77777;2018;2018
57894;85387;2018;2018
28027;88522;2018;2018
70561;8197;2018;2018
38363;54973;2018;2018
40963;86559;2018;2018
60584;64395;2018;2018
69767;67218;2018;2018
87133;1271;2018;2018
3507;375;2018;2018
40799;92943;2018;2018
11236;1419;2018;2018
6442;35808;2018;2018
69354;89014;2018;2018
79309;43474;2018;2018
69965;21113;2018;2018
43046;98621;2018;2018
39474;34179;2019;2019
39847;7954;2019;2019
3087;10386;2019;2019
22652;11291;2019;2019
83738;35456;2019;2019
38520;48369;2019;2019
96667;13731;2019;2019
26843;37909;2019;2019
63758;90474;2019;2019
38736;15806;2019;2019
7677;79589;2019;2019
91698;87999;2019;2019
48054;68952;2019;2019
45739;68595;2019;2019
53331;55095;2019;2019
21919;34516;2019;2019
98618;98815;2019;2019
61958;91279;2019;2019
77887;47554;2019;2019
14297;58654;2019;2019
57277;45533;2019;2019
81546;46014;2019;2019
8855;19844;2019;2019
75590;91779;2020;2020
8087;81465;2020;2020
87847;99472;2020;2020
20332;96811;2020;2020
63661;62418;2020;2020
49444;5357;2020;2020
46961;2057;2020;2020
60581;5833;2020;2020
4423;83289;2020;2020
72456;87104;2020;2020
82573;49158;2020;2020
54226;7529;2020;2020
53306;72;2015;2015
47829;9924;2015;2015
89408;75308;2015;2015
10312;7433;2015;2015
37576;48037;2015;2015
16898;9982;2015;2015
1972;47658;2015;2015
39628;87625;2015;2015
66117;67896;2015;2015
86342;37105;2015;2015
94908;7159;2015;2015
72976;67803;2015;2015
51759;75474;2016;2016
53440;95826;2016;2016
47583;49695;2016;2016
75274;73088;2016;2016
79086;66587;2016;2016
86524;19345;2016;2016
58962;7129;2016;2016
76325;1047;2016;2016
31659;959;2016;2016
1635;32695;2016;2016
34566;67668;2016;2016
41761;56401;2016;2016
5798;51271;2016;2016
89827;61119;2016;2016
67492;52661;2016;2016
79766;9566;2016;2016
38786;60461;2017;2017
12731;12711;2017;2017
45522;82038;2017;2017
93810;9146;2017;2017
94231;30293;2017;2017
26013;82552;2017;2017
43188;55004;2017;2017
41722;14716;2017;2017
31291;37585;2017;2017
63418;63381;2017;2017
31838;57847;2017;2017
22814;3451;2017;2017
4747;69289;2017;2017
16750;13035;2017;2017
96492;16965;2017;2017
47745;74022;2017;2017
16767;87097;2017;2017
78956;38406;2017;2017
12149;27692;2017;2017
20860;66839;2017;2017
30487;15418;2018;2018
43430;97054;2018;2018
65336;6702;2018;2018
49936;32664;2018;2018
52062;42133;2018;2018
62491;64262;2018;2018
82031;69161;2018;2018
79121;73818;2018;2018
68551;30783;2018;2018
18303;9079;2018;2018
43954;31994;2018;2018
35474;9154;2018;2018
5608;46028;2018;2018
11372;15461;2018;2018
68380;92551;2018;2018
34410;22244;2018;2018
74447;33966;2018;2018
31643;52084;2019;2019
14659;86036;2019;2019
31899;41146;2019;2019
57807;40889;2019;2019
89405;59921;2019;2019
81906;77954;2019;2019
23302;19075;2019;2019
83401;69314;2019;2019
13232;20935;2019;2019
60725;69345;2019;2019
77272;8589;2019;2019
42549;8784;2019;2019
